"original","sandp"
mux_20191030_10q_0.xml,mux_20191030_10q_0.xml
rmd_20191025_10q_0.xml,rmd_20191025_10q_1.xml
out_20190806_10q_0.xml,out_20190806_10q_0.xml
ale_20190801_10q_0.xml,ale_20190801_10q_1.xml
an_20200511_10q_0.xml,an_20200511_10q_0.xml
cien_20200311_10q_1.xml,cien_20200311_10q_1.xml
mdt_20191203_10q_0.xml,mdt_20191203_10q_0.xml
glw_20190731_10q_1.xml,glw_20190731_10q_0.xml
ccs_20191030_10q_0.xml,ccs_20191030_10q_0.xml
mtrn_20200423_10q_0.xml,mtrn_20200423_10q_1.xml
dk_20200508_10q_0.xml,dk_20200508_10q_0.xml
cubi_20200511_10q_0.xml,cubi_20200511_10q_1.xml
bld_20191031_10q_0.xml,bld_20191031_10q_0.xml
wtrg_20191105_10q_0.xml,wtrg_20191105_10q_1.xml
ese_20200207_10q_1.xml,ese_20200207_10q_0.xml
rng_20200511_10q_1.xml,rng_20200511_10q_0.xml
ihc_20180510_10q_1.xml,ihc_20180510_10q_0.xml
cns_20200508_10q_0.xml,cns_20200508_10q_1.xml
aiz_20191107_10q_0.xml,aiz_20191107_10q_0.xml
aep_20200506_10q_1.xml,aep_20200506_10q_0.xml
bhc_20191104_10q_0.xml,bhc_20191104_10q_1.xml
uaa_20191108_10q_0.xml,uaa_20191108_10q_1.xml
lvs_20191025_10q_0.xml,lvs_20191025_10q_1.xml
psxp_20200501_10q_0.xml,psxp_20200501_10q_0.xml
pfs_20190809_10q_1.xml,pfs_20190809_10q_1.xml
pra_20191105_10q_0.xml,pra_20191105_10q_0.xml
mdc_20190731_10q_0.xml,mdc_20190731_10q_1.xml
tbb_20200506_10q_1.xml,tbb_20200506_10q_0.xml
cnp_20191107_10q_0.xml,cnp_20191107_10q_0.xml
tti_20200507_10q_0.xml,tti_20200507_10q_1.xml
evr_20191031_10q_0.xml,evr_20191031_10q_0.xml
alx_20190729_10q_0.xml,alx_20190729_10q_0.xml
xpo_20190801_10q_1.xml,xpo_20190801_10q_1.xml
nnn_20190801_10q_0.xml,nnn_20190801_10q_1.xml
vrt_20200507_10q_1.xml,vrt_20200507_10q_1.xml
enlc_20191108_10q_0.xml,enlc_20191108_10q_1.xml
abt_20191031_10q_0.xml,abt_20191031_10q_0.xml
mtn_20191209_10q_0.xml,mtn_20191209_10q_1.xml
tjx_20190830_10q_1.xml,tjx_20190830_10q_0.xml
ssd_20190807_10q_1.xml,ssd_20190807_10q_1.xml
pins_20200506_10q_1.xml,pins_20200506_10q_1.xml
wsm_20190912_10q_1.xml,wsm_20190912_10q_1.xml
mlm_20180727_10q_0.xml,mlm_20180727_10q_0.xml
ip_20190731_10q_1.xml,ip_20190731_10q_0.xml
faf_20200429_10q_0.xml,faf_20200429_10q_0.xml
lb_20190906_10q_0.xml,lb_20190906_10q_1.xml
ezt_20190806_10q_0.xml,ezt_20190806_10q_0.xml
cxp_20191024_10q_0.xml,cxp_20191024_10q_0.xml
ivc_20200506_10q_1.xml,ivc_20200506_10q_0.xml
sxc_20190730_10q_1.xml,sxc_20190730_10q_0.xml
sgu_20200504_10q_0.xml,sgu_20200504_10q_1.xml
cien_20200610_10q_0.xml,cien_20200610_10q_1.xml
tlrd_20190912_10q_0.xml,tlrd_20190912_10q_0.xml
bdc_20190805_10q_1.xml,bdc_20190805_10q_1.xml
bll_20200508_10q_1.xml,bll_20200508_10q_1.xml
maxr_20191104_10q_0.xml,maxr_20191104_10q_1.xml
nsp_20191104_10q_0.xml,nsp_20191104_10q_1.xml
rop_20191101_10q_0.xml,rop_20191101_10q_0.xml
alex_20190802_10q_0.xml,alex_20190802_10q_1.xml
zts_20200506_10q_1.xml,zts_20200506_10q_0.xml
tif_20200609_10q_1.xml,tif_20200609_10q_1.xml
uri_20190717_10q_1.xml,uri_20190717_10q_0.xml
myov_20200210_10q_1.xml,myov_20200210_10q_0.xml
cli_20200511_10q_0.xml,cli_20200511_10q_0.xml
sri_20191030_10q_0.xml,sri_20191030_10q_0.xml
ssd_20190508_10q_1.xml,ssd_20190508_10q_0.xml
ari_20190724_10q_0.xml,ari_20190724_10q_1.xml
cck_20200430_10q_1.xml,cck_20200430_10q_0.xml
bro_20181105_10q_1.xml,bro_20181105_10q_1.xml
ely_20191106_10q_0.xml,ely_20191106_10q_0.xml
hrl_20200303_10q_1.xml,hrl_20200303_10q_1.xml
cpb_20200304_10q_1.xml,cpb_20200304_10q_1.xml
axo_20181024_10q_1.xml,axo_20181024_10q_1.xml
rlgy_20191107_10q_0.xml,rlgy_20191107_10q_0.xml
ahh_20191106_10q_0.xml,ahh_20191106_10q_0.xml
tgi_20190805_10q_1.xml,tgi_20190805_10q_0.xml
cw_20191031_10q_0.xml,cw_20191031_10q_0.xml
syy_20200506_10q_0.xml,syy_20200506_10q_0.xml
mmm_20200428_10q_0.xml,mmm_20200428_10q_0.xml
ceqp_20191031_10q_0.xml,ceqp_20191031_10q_0.xml
mtd_20200508_10q_0.xml,mtd_20200508_10q_1.xml
adm_20191031_10q_0.xml,adm_20191031_10q_1.xml
pd_20190906_10q_0.xml,pd_20190906_10q_0.xml
egy_20191107_10q_0.xml,egy_20191107_10q_1.xml
ee_20191107_10q_1.xml,ee_20191107_10q_0.xml
tho_20191209_10q_0.xml,tho_20191209_10q_1.xml
sre_20190802_10q_1.xml,sre_20190802_10q_1.xml
eqc_20191030_10q_0.xml,eqc_20191030_10q_0.xml
newr_20191106_10q_0.xml,newr_20191106_10q_0.xml
sr_20200508_10q_1.xml,sr_20200508_10q_0.xml
cvna_20200506_10q_1.xml,cvna_20200506_10q_1.xml
avns_20191105_10q_0.xml,avns_20191105_10q_0.xml
oii_20190730_10q_1.xml,oii_20190730_10q_0.xml
adt_20191112_10q_0.xml,adt_20191112_10q_1.xml
twtr_20200505_10q_1.xml,twtr_20200505_10q_0.xml
golf_20200507_10q_0.xml,golf_20200507_10q_1.xml
wst_20190729_10q_1.xml,wst_20190729_10q_1.xml
chgg_20190729_10q_1.xml,chgg_20190729_10q_0.xml
msgn_20191107_10q_0.xml,msgn_20191107_10q_0.xml
wex_20200511_10q_0.xml,wex_20200511_10q_1.xml
dhi_20190731_10q_1.xml,dhi_20190731_10q_1.xml
pnr_20191023_10q_0.xml,pnr_20191023_10q_1.xml
mos_20190806_10q_1.xml,mos_20190806_10q_0.xml
xyl_20191031_10q_0.xml,xyl_20191031_10q_0.xml
ath_20200508_10q_0.xml,ath_20200508_10q_1.xml
nwe_20191030_10q_0.xml,nwe_20191030_10q_0.xml
rpai_20191030_10q_0.xml,rpai_20191030_10q_0.xml
gva_20191025_10q_0.xml,gva_20191025_10q_0.xml
bwxt_20191104_10q_0.xml,bwxt_20191104_10q_1.xml
msgs_20191108_10q_0.xml,msgs_20191108_10q_1.xml
sd_20200519_10q_1.xml,sd_20200519_10q_0.xml
dco_20200430_10q_0.xml,dco_20200430_10q_1.xml
mgm_20200501_10q_0.xml,mgm_20200501_10q_1.xml
zuo_20191216_10q_0.xml,zuo_20191216_10q_0.xml
pra_20190501_10q_1.xml,pra_20190501_10q_0.xml
swt_20200501_10q_0.xml,swt_20200501_10q_1.xml
rok_20200428_10q_0.xml,rok_20200428_10q_0.xml
ctlt_20191105_10q_0.xml,ctlt_20191105_10q_1.xml
cnmd_20191031_10q_0.xml,cnmd_20191031_10q_0.xml
hgh_20191104_10q_0.xml,hgh_20191104_10q_0.xml
wor_20200109_10q_1.xml,wor_20200109_10q_0.xml
dukb_20200512_10q_1.xml,dukb_20200512_10q_0.xml
kai_20200506_10q_0.xml,kai_20200506_10q_1.xml
hcr_20190809_10q_0.xml,hcr_20190809_10q_0.xml
trgp_20190809_10q_1.xml,trgp_20190809_10q_1.xml
matx_20200505_10q_0.xml,matx_20200505_10q_0.xml
ev_20200306_10q_1.xml,ev_20200306_10q_0.xml
hubs_20191105_10q_0.xml,hubs_20191105_10q_0.xml
apo_20191105_10q_0.xml,apo_20191105_10q_1.xml
wy_20190726_10q_1.xml,wy_20190726_10q_1.xml
ngl_20191108_10q_0.xml,ngl_20191108_10q_1.xml
cim_20200507_10q_0.xml,cim_20200507_10q_1.xml
shak_20190805_10q_0.xml,shak_20190805_10q_1.xml
ftk_20190808_10q_0.xml,ftk_20190808_10q_1.xml
wll_20191106_10q_0.xml,wll_20191106_10q_0.xml
hpp_20191101_10q_0.xml,hpp_20191101_10q_0.xml
ipg_20191025_10q_0.xml,ipg_20191025_10q_0.xml
orcl_20190913_10q_0.xml,orcl_20190913_10q_1.xml
cmi_20191029_10q_0.xml,cmi_20191029_10q_0.xml
save_20191023_10q_0.xml,save_20191023_10q_0.xml
wwe_20190725_10q_0.xml,wwe_20190725_10q_0.xml
cxw_20200507_10q_1.xml,cxw_20200507_10q_0.xml
ldl_20200511_10q_0.xml,ldl_20200511_10q_1.xml
arw_20190502_10q_1.xml,arw_20190502_10q_0.xml
cr_20191030_10q_0.xml,cr_20191030_10q_1.xml
ingr_20200506_10q_0.xml,ingr_20200506_10q_0.xml
bah_20200131_10q_1.xml,bah_20200131_10q_1.xml
yeti_20191104_10q_0.xml,yeti_20191104_10q_1.xml
tnet_20200428_10q_0.xml,tnet_20200428_10q_1.xml
rgr_20190731_10q_1.xml,rgr_20190731_10q_0.xml
pbf_20190801_10q_1.xml,pbf_20190801_10q_1.xml
gpmt_20191105_10q_0.xml,gpmt_20191105_10q_0.xml
bx_20190808_10q_1.xml,bx_20190808_10q_1.xml
gff_20200131_10q_1.xml,gff_20200131_10q_0.xml
bmi_20191025_10q_0.xml,bmi_20191025_10q_1.xml
cal_20200610_10q_0.xml,cal_20200610_10q_0.xml
aiv_20190809_10q_0.xml,aiv_20190809_10q_1.xml
din_20191030_10q_0.xml,din_20191030_10q_1.xml
cno_20191106_10q_0.xml,cno_20191106_10q_1.xml
gva_20190806_10q_0.xml,gva_20190806_10q_1.xml
jwn_20200610_10q_0.xml,jwn_20200610_10q_0.xml
plan_20200604_10q_1.xml,plan_20200604_10q_1.xml
ldl_20191029_10q_0.xml,ldl_20191029_10q_0.xml
bfs_20190807_10q_0.xml,bfs_20190807_10q_1.xml
cvx_20191107_10q_0.xml,cvx_20191107_10q_0.xml
mo_20190425_10q_0.xml,mo_20190425_10q_0.xml
mtdr_20190802_10q_1.xml,mtdr_20190802_10q_0.xml
unvr_20200511_10q_0.xml,unvr_20200511_10q_1.xml
enr_20190508_10q_1.xml,enr_20190508_10q_0.xml
spxc_20191031_10q_0.xml,spxc_20191031_10q_1.xml
jnj_20190729_10q_1.xml,jnj_20190729_10q_0.xml
wab_20190801_10q_1.xml,wab_20190801_10q_0.xml
itw_20190802_10q_1.xml,itw_20190802_10q_1.xml
rok_20190425_10q_1.xml,rok_20190425_10q_0.xml
wms_20200206_10q_1.xml,wms_20200206_10q_0.xml
apd_20190125_10q_1.xml,apd_20190125_10q_1.xml
rcl_20191030_10q_0.xml,rcl_20191030_10q_1.xml
bah_20190729_10q_1.xml,bah_20190729_10q_1.xml
wtm_20190506_10q_1.xml,wtm_20190506_10q_1.xml
cpri_20190813_10q_1.xml,cpri_20190813_10q_1.xml
msm_20200108_10q_1.xml,msm_20200108_10q_0.xml
moh_20200501_10q_1.xml,moh_20200501_10q_0.xml
zbh_20200511_10q_0.xml,zbh_20200511_10q_0.xml
nue_20190807_10q_1.xml,nue_20190807_10q_0.xml
usb_20200507_10q_0.xml,usb_20200507_10q_1.xml
lmt_20200422_10q_0.xml,lmt_20200422_10q_0.xml
hpp_20200508_10q_1.xml,hpp_20200508_10q_1.xml
smp_20191031_10q_0.xml,smp_20191031_10q_0.xml
flo_20191106_10q_0.xml,flo_20191106_10q_0.xml
ba_20200429_10q_0.xml,ba_20200429_10q_1.xml
trno_20200506_10q_1.xml,trno_20200506_10q_0.xml
pe_20200508_10q_0.xml,pe_20200508_10q_1.xml
lea_20200508_10q_0.xml,lea_20200508_10q_1.xml
krc_20191025_10q_0.xml,krc_20191025_10q_0.xml
laz_20190729_10q_1.xml,laz_20190729_10q_0.xml
var_20200211_10q_1.xml,var_20200211_10q_0.xml
hri_20190801_10q_1.xml,hri_20190801_10q_1.xml
onto_20191107_10q_0.xml,onto_20191107_10q_0.xml
amc_20191107_10q_0.xml,amc_20191107_10q_0.xml
wgo_20200325_10q_1.xml,wgo_20200325_10q_0.xml
dx_20191105_10q_0.xml,dx_20191105_10q_1.xml
wcn_20190730_10q_0.xml,wcn_20190730_10q_1.xml
cfr_20200430_10q_0.xml,cfr_20200430_10q_0.xml
tyl_20200429_10q_1.xml,tyl_20200429_10q_1.xml
vfc_20200204_10q_1.xml,vfc_20200204_10q_0.xml
wy_20191025_10q_0.xml,wy_20191025_10q_0.xml
mdt_20190830_10q_1.xml,mdt_20190830_10q_0.xml
wms_20190801_10q_1.xml,wms_20190801_10q_0.xml
kw_20200508_10q_1.xml,kw_20200508_10q_0.xml
sq_20190801_10q_1.xml,sq_20190801_10q_0.xml
rlj_20200511_10q_1.xml,rlj_20200511_10q_1.xml
ehc_20191031_10q_0.xml,ehc_20191031_10q_0.xml
aple_20200518_10q_1.xml,aple_20200518_10q_1.xml
alsn_20190801_10q_1.xml,alsn_20190801_10q_1.xml
ihc_20191108_10q_0.xml,ihc_20191108_10q_0.xml
eix_20200430_10q_0.xml,eix_20200430_10q_0.xml
v_20190726_10q_1.xml,v_20190726_10q_0.xml
lbrt_20200501_10q_0.xml,lbrt_20200501_10q_1.xml
cien_20190911_10q_1.xml,cien_20190911_10q_0.xml
eme_20191029_10q_0.xml,eme_20191029_10q_0.xml
cbu_20200511_10q_0.xml,cbu_20200511_10q_0.xml
axta_20190425_10q_1.xml,axta_20190425_10q_1.xml
hep_20190801_10q_0.xml,hep_20190801_10q_0.xml
bll_20191101_10q_1.xml,bll_20191101_10q_0.xml
ckh_20190724_10q_0.xml,ckh_20190724_10q_0.xml
tup_20200429_10q_1.xml,tup_20200429_10q_1.xml
gl_20190808_10q_1.xml,gl_20190808_10q_1.xml
tfc_20200508_10q_0.xml,tfc_20200508_10q_0.xml
psa_20200430_10q_1.xml,psa_20200430_10q_0.xml
cir_20200601_10q_0.xml,cir_20200601_10q_1.xml
eig_20190425_10q_1.xml,eig_20190425_10q_0.xml
ab_20190725_10q_1.xml,ab_20190725_10q_1.xml
tgt_20200529_10q_0.xml,tgt_20200529_10q_0.xml
lxp_20190807_10q_1.xml,lxp_20190807_10q_1.xml
ceix_20190806_10q_0.xml,ceix_20190806_10q_0.xml
tdc_20200511_10q_0.xml,tdc_20200511_10q_0.xml
gis_20191218_10q_0.xml,gis_20191218_10q_0.xml
md_20200507_10q_1.xml,md_20200507_10q_1.xml
alg_20190731_10q_1.xml,alg_20190731_10q_1.xml
bhe_20190808_10q_1.xml,bhe_20190808_10q_1.xml
gtn_20200507_10q_0.xml,gtn_20200507_10q_1.xml
pnw_20191107_10q_0.xml,pnw_20191107_10q_0.xml
cop_20190801_10q_1.xml,cop_20190801_10q_0.xml
gel_20190806_10q_0.xml,gel_20190806_10q_0.xml
enr_20190807_10q_1.xml,enr_20190807_10q_1.xml
air_20191220_10q_0.xml,air_20191220_10q_0.xml
npo_20191105_10q_0.xml,npo_20191105_10q_0.xml
hrc_20200501_10q_1.xml,hrc_20200501_10q_0.xml
v_20200504_10q_1.xml,v_20200504_10q_1.xml
rad_20200106_10q_1.xml,rad_20200106_10q_1.xml
tsn_20200206_10q_1.xml,tsn_20200206_10q_0.xml
lsi_20190502_10q_1.xml,lsi_20190502_10q_0.xml
cplg_20191114_10q_0.xml,cplg_20191114_10q_0.xml
cms_20191024_10q_0.xml,cms_20191024_10q_0.xml
hfc_20200507_10q_0.xml,hfc_20200507_10q_0.xml
cal_20190911_10q_1.xml,cal_20190911_10q_1.xml
l_20191028_10q_0.xml,l_20191028_10q_0.xml
cuk_20200403_10q_1.xml,cuk_20200403_10q_1.xml
coo_20200605_10q_1.xml,coo_20200605_10q_0.xml
bsig_20200511_10q_0.xml,bsig_20200511_10q_1.xml
enb_20200507_10q_0.xml,enb_20200507_10q_0.xml
tdoc_20200429_10q_1.xml,tdoc_20200429_10q_1.xml
zen_20200504_10q_1.xml,zen_20200504_10q_1.xml
prh_20200508_10q_1.xml,prh_20200508_10q_0.xml
hgv_20191031_10q_0.xml,hgv_20191031_10q_0.xml
bro_20190509_10q_1.xml,bro_20190509_10q_1.xml
wbt_20200506_10q_0.xml,wbt_20200506_10q_1.xml
sndr_20190502_10q_1.xml,sndr_20190502_10q_0.xml
gl_20200507_10q_0.xml,gl_20200507_10q_0.xml
cfg_20191106_10q_0.xml,cfg_20191106_10q_1.xml
kbr_20190503_10q_0.xml,kbr_20190503_10q_1.xml
uhs_20191108_10q_0.xml,uhs_20191108_10q_0.xml
ma_20190730_10q_1.xml,ma_20190730_10q_0.xml
mms_20190509_10q_1.xml,mms_20190509_10q_0.xml
apa_20200507_10q_0.xml,apa_20200507_10q_1.xml
hlt_20190724_10q_1.xml,hlt_20190724_10q_0.xml
cbb_20200505_10q_1.xml,cbb_20200505_10q_0.xml
hum_20200429_10q_1.xml,hum_20200429_10q_0.xml
bgsf_20200507_10q_0.xml,bgsf_20200507_10q_1.xml
dfin_20191105_10q_0.xml,dfin_20191105_10q_1.xml
sojd_20200430_10q_1.xml,sojd_20200430_10q_0.xml
hlf_20200507_10q_0.xml,hlf_20200507_10q_1.xml
utl_20190725_10q_0.xml,utl_20190725_10q_1.xml
sci_20191101_10q_0.xml,sci_20191101_10q_0.xml
pd_20190607_10q_0.xml,pd_20190607_10q_0.xml
swi_20191107_10q_0.xml,swi_20191107_10q_0.xml
tph_20191031_10q_0.xml,tph_20191031_10q_0.xml
twtr_20191030_10q_0.xml,twtr_20191030_10q_1.xml
info_20200324_10q_1.xml,info_20200324_10q_0.xml
cf_20190801_10q_0.xml,cf_20190801_10q_0.xml
d_20200505_10q_1.xml,d_20200505_10q_0.xml
dks_20190829_10q_1.xml,dks_20190829_10q_1.xml
nex_20200507_10q_0.xml,nex_20200507_10q_0.xml
b_20200427_10q_0.xml,b_20200427_10q_0.xml
eqc_20200505_10q_1.xml,eqc_20200505_10q_0.xml
htz_20191105_10q_0.xml,htz_20191105_10q_0.xml
gpc_20191018_10q_0.xml,gpc_20191018_10q_0.xml
sitc_20200430_10q_0.xml,sitc_20200430_10q_1.xml
swn_20200430_10q_0.xml,swn_20200430_10q_0.xml
crc_20191104_10q_0.xml,crc_20191104_10q_0.xml
atr_20191101_10q_0.xml,atr_20191101_10q_0.xml
apam_20190731_10q_1.xml,apam_20190731_10q_0.xml
kop_20190808_10q_1.xml,kop_20190808_10q_1.xml
ens_20200205_10q_1.xml,ens_20200205_10q_0.xml
l_20200504_10q_0.xml,l_20200504_10q_0.xml
ncr_20191107_10q_0.xml,ncr_20191107_10q_1.xml
bsa_20191112_10q_0.xml,bsa_20191112_10q_0.xml
alg_20200507_10q_0.xml,alg_20200507_10q_0.xml
pen_20190806_10q_1.xml,pen_20190806_10q_0.xml
trox_20190809_10q_1.xml,trox_20190809_10q_0.xml
cslt_20200508_10q_0.xml,cslt_20200508_10q_0.xml
fnd_20191101_10q_0.xml,fnd_20191101_10q_1.xml
env_20191108_10q_0.xml,env_20191108_10q_1.xml
cnxm_20190730_10q_1.xml,cnxm_20190730_10q_0.xml
afl_20200430_10q_0.xml,afl_20200430_10q_0.xml
amc_20200609_10q_1.xml,amc_20200609_10q_0.xml
qsr_20191028_10q_0.xml,qsr_20191028_10q_0.xml
cl_20200501_10q_0.xml,cl_20200501_10q_0.xml
lzb_20200218_10q_1.xml,lzb_20200218_10q_0.xml
gtt_20190808_10q_1.xml,gtt_20190808_10q_1.xml
usm_20191031_10q_0.xml,usm_20191031_10q_0.xml
fmc_20190731_10q_1.xml,fmc_20190731_10q_1.xml
dre_20190426_10q_1.xml,dre_20190426_10q_1.xml
stz_20200108_10q_1.xml,stz_20200108_10q_0.xml
dvn_20191106_10q_0.xml,dvn_20191106_10q_1.xml
ten_20200511_10q_0.xml,ten_20200511_10q_1.xml
pro_20190725_10q_1.xml,pro_20190725_10q_0.xml
cold_20200508_10q_1.xml,cold_20200508_10q_0.xml
vvv_20190502_10q_1.xml,vvv_20190502_10q_1.xml
snr_20190805_10q_1.xml,snr_20190805_10q_0.xml
fls_20191030_10q_0.xml,fls_20191030_10q_0.xml
net_20191112_10q_1.xml,net_20191112_10q_1.xml
ess_20200507_10q_1.xml,ess_20200507_10q_0.xml
lnc_20200507_10q_0.xml,lnc_20200507_10q_0.xml
sna_20191017_10q_0.xml,sna_20191017_10q_1.xml
aap_20200519_10q_0.xml,aap_20200519_10q_1.xml
evri_20191105_10q_0.xml,evri_20191105_10q_1.xml
dds_20191211_10q_0.xml,dds_20191211_10q_1.xml
hal_20191025_10q_0.xml,hal_20191025_10q_1.xml
now_20190503_10q_0.xml,now_20190503_10q_1.xml
unm_20191030_10q_0.xml,unm_20191030_10q_0.xml
cop_20200505_10q_0.xml,cop_20200505_10q_0.xml
gpmt_20190507_10q_0.xml,gpmt_20190507_10q_0.xml
cpri_20191107_10q_0.xml,cpri_20191107_10q_1.xml
omi_20200506_10q_0.xml,omi_20200506_10q_1.xml
uhs_20190808_10q_0.xml,uhs_20190808_10q_0.xml
evtc_20200511_10q_0.xml,evtc_20200511_10q_1.xml
eix_20190725_10q_1.xml,eix_20190725_10q_1.xml
rba_20191107_10q_0.xml,rba_20191107_10q_0.xml
mo_20190730_10q_1.xml,mo_20190730_10q_0.xml
alk_20190509_10q_1.xml,alk_20190509_10q_1.xml
var_20200512_10q_0.xml,var_20200512_10q_0.xml
kwr_20190801_10q_1.xml,kwr_20190801_10q_0.xml
spr_20200506_10q_0.xml,spr_20200506_10q_1.xml
plt_20200206_10q_1.xml,plt_20200206_10q_0.xml
al_20200507_10q_0.xml,al_20200507_10q_1.xml
oi_20200429_10q_0.xml,oi_20200429_10q_0.xml
cwt_20190425_10q_1.xml,cwt_20190425_10q_1.xml
agm_20191106_10q_0.xml,agm_20191106_10q_0.xml
lw_20200401_10q_0.xml,lw_20200401_10q_1.xml
pgr_20200505_10q_0.xml,pgr_20200505_10q_0.xml
mas_20191030_10q_0.xml,mas_20191030_10q_0.xml
ew_20190726_10q_1.xml,ew_20190726_10q_1.xml
talo_20191106_10q_0.xml,talo_20191106_10q_1.xml
lyv_20191031_10q_0.xml,lyv_20191031_10q_0.xml
fdx_20190917_10q_1.xml,fdx_20190917_10q_0.xml
ale_20190502_10q_1.xml,ale_20190502_10q_1.xml
pnw_20200508_10q_1.xml,pnw_20200508_10q_0.xml
caci_20191101_10q_0.xml,caci_20191101_10q_1.xml
alsn_20200505_10q_0.xml,alsn_20200505_10q_0.xml
enb_20191108_10q_0.xml,enb_20191108_10q_1.xml
wts_20191031_10q_0.xml,wts_20191031_10q_1.xml
mth_20190729_10q_0.xml,mth_20190729_10q_1.xml
trtn_20191025_10q_0.xml,trtn_20191025_10q_1.xml
quad_20190731_10q_0.xml,quad_20190731_10q_0.xml
lmt_20190723_10q_1.xml,lmt_20190723_10q_1.xml
bxc_20200506_10q_1.xml,bxc_20200506_10q_1.xml
eqc_20190801_10q_1.xml,eqc_20190801_10q_1.xml
ihc_20190808_10q_1.xml,ihc_20190808_10q_1.xml
che_20191104_10q_0.xml,che_20191104_10q_1.xml
atr_20190801_10q_0.xml,atr_20190801_10q_1.xml
pri_20181107_10q_1.xml,pri_20181107_10q_0.xml
iex_20191030_10q_0.xml,iex_20191030_10q_1.xml
mlm_20181107_10q_1.xml,mlm_20181107_10q_1.xml
hrl_20190305_10q_0.xml,hrl_20190305_10q_1.xml
usna_20200505_10q_1.xml,usna_20200505_10q_0.xml
jnpr_20191106_10q_0.xml,jnpr_20191106_10q_0.xml
kem_20191112_10q_0.xml,kem_20191112_10q_0.xml
ges_20190905_10q_1.xml,ges_20190905_10q_1.xml
ambc_20190509_10q_1.xml,ambc_20190509_10q_0.xml
jci_20200501_10q_0.xml,jci_20200501_10q_1.xml
bhvn_20190809_10q_1.xml,bhvn_20190809_10q_1.xml
kim_20200508_10q_1.xml,kim_20200508_10q_1.xml
vlo_20191107_10q_0.xml,vlo_20191107_10q_0.xml
ofc_20200508_10q_0.xml,ofc_20200508_10q_0.xml
iqv_20191101_10q_0.xml,iqv_20191101_10q_0.xml
lsi_20191031_10q_0.xml,lsi_20191031_10q_0.xml
fnd_20190801_10q_0.xml,fnd_20190801_10q_1.xml
cpk_20190808_10q_1.xml,cpk_20190808_10q_1.xml
are_20191029_10q_0.xml,are_20191029_10q_0.xml
pwr_20191101_10q_0.xml,pwr_20191101_10q_0.xml
wmt_20191204_10q_0.xml,wmt_20191204_10q_0.xml
alk_20190806_10q_1.xml,alk_20190806_10q_1.xml
wtrg_20190808_10q_1.xml,wtrg_20190808_10q_1.xml
ccr_20191105_10q_0.xml,ccr_20191105_10q_0.xml
cfr_20190725_10q_1.xml,cfr_20190725_10q_0.xml
sstk_20191105_10q_0.xml,sstk_20191105_10q_0.xml
vmi_20191031_10q_0.xml,vmi_20191031_10q_1.xml
uber_20190809_10q_0.xml,uber_20190809_10q_0.xml
lly_20200501_10q_0.xml,lly_20200501_10q_0.xml
oii_20191104_10q_0.xml,oii_20191104_10q_0.xml
g_20200511_10q_1.xml,g_20200511_10q_0.xml
amn_20190807_10q_1.xml,amn_20190807_10q_1.xml
pld_20200501_10q_1.xml,pld_20200501_10q_0.xml
scco_20191028_10q_0.xml,scco_20191028_10q_1.xml
cvx_20190807_10q_1.xml,cvx_20190807_10q_0.xml
mfa_20191106_10q_0.xml,mfa_20191106_10q_0.xml
snx_20200407_10q_0.xml,snx_20200407_10q_1.xml
key_20191031_10q_0.xml,key_20191031_10q_1.xml
aiv_20191104_10q_0.xml,aiv_20191104_10q_0.xml
wab_20191101_10q_0.xml,wab_20191101_10q_0.xml
lh_20191031_10q_0.xml,lh_20191031_10q_0.xml
ce_20191022_10q_0.xml,ce_20191022_10q_0.xml
wnc_20190731_10q_1.xml,wnc_20190731_10q_0.xml
fix_20200427_10q_0.xml,fix_20200427_10q_1.xml
snr_20191105_10q_0.xml,snr_20191105_10q_0.xml
jbgs_20190806_10q_1.xml,jbgs_20190806_10q_1.xml
exr_20200508_10q_1.xml,exr_20200508_10q_0.xml
ajx_20200506_10q_0.xml,ajx_20200506_10q_1.xml
wal_20190801_10q_1.xml,wal_20190801_10q_0.xml
ppx_20191105_10q_0.xml,ppx_20191105_10q_0.xml
clx_20191031_10q_1.xml,clx_20191031_10q_0.xml
ftai_20200501_10q_0.xml,ftai_20200501_10q_1.xml
ale_20191106_10q_0.xml,ale_20191106_10q_0.xml
kmt_20200505_10q_0.xml,kmt_20200505_10q_1.xml
msm_20200408_10q_0.xml,msm_20200408_10q_1.xml
env_20190808_10q_1.xml,env_20190808_10q_0.xml
uht_20200508_10q_1.xml,uht_20200508_10q_0.xml
b_20190726_10q_1.xml,b_20190726_10q_1.xml
dtp_20200428_10q_1.xml,dtp_20200428_10q_0.xml
ben_20200430_10q_0.xml,ben_20200430_10q_1.xml
usb_20191108_10q_0.xml,usb_20191108_10q_0.xml
itt_20190802_10q_1.xml,itt_20190802_10q_1.xml
dlb_20190802_10q_1.xml,dlb_20190802_10q_1.xml
snv_20200511_10q_0.xml,snv_20200511_10q_1.xml
sojc_20191030_10q_0.xml,sojc_20191030_10q_0.xml
ui_20190208_10q_0.xml,ui_20190208_10q_1.xml
el_20200501_10q_1.xml,el_20200501_10q_0.xml
mmp_20191031_10q_0.xml,mmp_20191031_10q_0.xml
egy_20200511_10q_0.xml,egy_20200511_10q_1.xml
gddy_20190802_10q_1.xml,gddy_20190802_10q_0.xml
pjt_20191101_10q_0.xml,pjt_20191101_10q_1.xml
gmed_20200507_10q_1.xml,gmed_20200507_10q_0.xml
